Id,OrganizationId,CertifiedStatus,License,CertificateCode,CertificateType,Organization,Role,Country,CertificateUrl,SalesActivityStatus
a024y00000m44u1AAA,0014y000021VLIZAA4,Valid,FSC-C163206,PBN-COC-063118,COC,PT. Globalindo Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m44u1AAA/PrintFile?culture=en,
a023300000ZWyqSAAT,0013300001hMOPaAAO,Valid,FSC-C128985,SGSHK-COC-440034,COC,PT. Glopac Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a023300000ZWyqSAAT/PrintFile?culture=en,
a0240000005sWOeAAM,0014000000Pec2RAAR,Valid,FSC-C023563,PBN-COC-001978,COC,PT. Gloster Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sWOeAAM/PrintFile?culture=en,
a02f300000gKmdgAAC,001f300001trsnAAAQ,Terminated,FSC-C145570,NC-COC-052184,COC,PT. Gouka Indo Energy,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKmdgAAC/PrintFile?culture=en,
a0240000005sU3nAAE,0014000000PeaahAAB,Valid,FSC-C014582,SGSHK-COC-006094,COC,PT. Grafitecindo Ciptaprima,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sU3nAAE/PrintFile?culture=en,
a02f300000gKAEhAAO,001f300001trEXYAA2,Valid,FSC-C143747,SGSHK-COC-440022,COC,PT. Graha Bumi Hijau – Converting Plant,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKAEhAAO/PrintFile?culture=en,
a02f300000gK4pOAAS,001f300001tr9uZAAQ,Valid,FSC-C143567,SGSHK-COC-440054,COC,PT. Graha Bumi Hijau – Paper Mill,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gK4pOAAS/PrintFile?culture=en,
a024000000G4DouAAF,0014000000qgIztAAE,Terminated,FSC-C117262,SGS-COC-009916,COC,PT. Graha Cemerlang Paper Utama,Certificate holder,INDONESIA,/api/v1/Certification/a024000000G4DouAAF/PrintFile?culture=en,
a024000000G2PkyAAF,0014000000qfy5cAAA,Terminated,FSC-C117187,SGS-COC-009913,COC,PT. Graha Kerindo Utama,Certificate holder,INDONESIA,/api/v1/Certification/a024000000G2PkyAAF/PrintFile?culture=en,
a02f300000e0yThAAI,001f300001rYdjcAAC,Terminated,FSC-C138578,SGS-COC-011162,COC,PT. Gramedia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e0yThAAI/PrintFile?culture=en,
a024000000AkssuAAB,0014000000iEpDlAAK,Valid,FSC-C112585,PBN-FM/COC-007344,FM/COC,PT. Gunung Gajah Abadi,Certificate holder,INDONESIA,/api/v1/Certification/a024000000AkssuAAB/PrintFile?culture=en,
a024000000NPT48AAH,0014000001ZtaijAAB,Terminated,FSC-C124959,CU-COC-836802,COC,PT. HEXA MITRA GLOBALINDO,Certificate holder,INDONESIA,/api/v1/Certification/a024000000NPT48AAH/PrintFile?culture=en,
a02Do000001gsXMIAY,001Do0000078MjvIAE,Valid,FSC-C186185,SA-COC-013787,COC,PT. HOU-TECH INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gsXMIAY/PrintFile?culture=en,
a0240000005uMPrAAM,0014000000VCwwEAAT,Terminated,FSC-C100207,TT-COC-003478,COC,PT. Halim Utama Indah,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uMPrAAM/PrintFile?culture=en,
a023300000eqCSDAA2,0013300001p8DZiAAM,Terminated,FSC-C133354,SGSHK-COC-440037,COC,PT. Hanaqua Industrial Corpindo,Certificate holder,INDONESIA,/api/v1/Certification/a023300000eqCSDAA2/PrintFile?culture=en,
a0240000005sV7wAAE,0014000000PedlYAAR,Terminated,FSC-C018683,NC-COC-001618,COC,PT. Harjohn Timber,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sV7wAAE/PrintFile?culture=en,
a023300000XWtxxAAD,0013300001eRRpeAAG,Terminated,FSC-C127732,TUVDC-COC-100705,COC,PT. Harrison and Gil - Java,Certificate holder,INDONESIA,/api/v1/Certification/a023300000XWtxxAAD/PrintFile?culture=en,
a0240000005sQznAAE,0014000000PeZz1AAF,Terminated,FSC-C002802,CU-COC-806941,COC,PT. Hendratna Plywood,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sQznAAE/PrintFile?culture=en,
a024y00000jqnOIAAY,0014y00002kLLPDAA4,Suspended,FSC-C182076,BV-COC-182076,COC,PT. Homeware International Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqnOIAAY/PrintFile?culture=en,No_FSC_Sales
a02f300000jm64jAAA,001f300001yXbdgAAC,Valid,FSC-C154608,SGSHK-COC-011838,COC,PT. Honicel Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jm64jAAA/PrintFile?culture=en,
a02Do000001gulCIAQ,001Do0000078ZK0IAM,Valid,FSC-C186303,SGSHK-COC-440089,COC,PT. IGP INTERNASIONAL - PIYUNGAN,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gulCIAQ/PrintFile?culture=en,
a02f300000gJATQAA4,001f300001tq3YNAAY,Valid,FSC-C141339,SGSHK-COC-440051,COC,PT. IGP Internasional,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJATQAA4/PrintFile?culture=en,
a02f300000gHaBzAAK,001Do00000ONFKGIA5,Valid,FSC-C135609,SGSHK-COC-470111,COC,PT. INDONESIA DIRTAJAYA ANEKA INDUSTRI BOX (PT. INTAN USTRIX),Site,INDONESIA,/api/v1/Certification/a02f300000gHaBzAAK/PrintFile?culture=en,
a02Do000001jFKQIA2,001Do000002mmnhIAA,Terminated,FSC-C186524,TUVDC-COC-101312,COC,PT. INIZIO,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jFKQIA2/PrintFile?culture=en,
a02f300000gJrplAAC,001f300001tqn2WAAQ,Terminated,FSC-C143027,TT-COC-006680,COC,PT. INKASE INDO CORPORA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJrplAAC/PrintFile?culture=en,
a0240000005sRlEAAU,0014000000PebthAAB,Valid,FSC-C005743,PBN-COC-003197,COC,PT. Ide Studio Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRlEAAU/PrintFile?culture=en,
a0240000006vCs6AAE,0014000000YDUO9AAP,Terminated,FSC-C104832,IC-COC-100225,COC,PT. Idec Abadi Wood Industries,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006vCs6AAE/PrintFile?culture=en,
a02UV000004RIjJYAW,001UV00000CGYutYAH,Valid,FSC-C205782,PBN-COC-036194,COC,PT. Index Furnindo Utama,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004RIjJYAW/PrintFile?culture=en,
a0240000007S6LqAAK,0014000000ZsHiKAAV,Terminated,FSC-C106772,RA-COC-005536,COC,PT. Index Furnindo Utama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007S6LqAAK/PrintFile?culture=en,
a02f300000lQ81KAAS,001f300001zUYT3AAO,Terminated,FSC-C157846,NC-COC-036194,COC,PT. Index Furnindo Utama,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000lQ81KAAS/PrintFile?culture=en,
a0240000007S6LqAAK,0014000000ZtZelAAF,Terminated,FSC-C106772,RA-COC-005536,COC,"PT. Index Furnindo Utama, Plant 2",Site,INDONESIA,/api/v1/Certification/a0240000007S6LqAAK/PrintFile?culture=en,
a024000000FhRSwAAN,0014000000q91ZLAAY,Valid,FSC-C116852,SGSCH-FM/COC-009890,FM/COC,PT. Indexim Utama,Certificate holder,INDONESIA,/api/v1/Certification/a024000000FhRSwAAN/PrintFile?culture=en,
a02Do000001gIruIAE,001Do0000077GxcIAE,Valid,FSC-C185431,SGSHK-COC-440083,COC,PT. Indo Furnitama Raya,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gIruIAE/PrintFile?culture=en,
a0240000009dm6SAAQ,0014000000f2pAbAAI,Terminated,FSC-C111332,IC-COC-100314,COC,PT. Indo TC Trading,Certificate holder,INDONESIA,/api/v1/Certification/a0240000009dm6SAAQ/PrintFile?culture=en,
a024y00000jqfWOAAY,0014y00002j1emaAAA,Valid,FSC-C180886,PBN-COC-069805,COC,PT. Indopack Printing,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqfWOAAY/PrintFile?culture=en,
a02UV00000828udYAA,001UV00000JgskFYAR,Valid,FSC-C211383,SGSHK-COC-440121,COC,PT. Indorack Multikreasi,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000828udYAA/PrintFile?culture=en,
a024000000IkrTnAAJ,0014000000w8sx1AAA,Valid,FSC-C119428,SGSHK-COC-440013,COC,PT. Indosal Jaya Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a024000000IkrTnAAJ/PrintFile?culture=en,
a023300000fcoPJAAY,0013300001pg6cyAAA,Valid,FSC-C133739,SGSHK-COC-440039,COC,PT. Induksarana Kemasindo,Certificate holder,INDONESIA,/api/v1/Certification/a023300000fcoPJAAY/PrintFile?culture=en,
a0240000006wAPmAAM,0014000000ZBwBHAA1,Terminated,FSC-C105806,TUVDC-COC-100723,COC,PT. Integra Indocabinet,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006wAPmAAM/PrintFile?culture=en,
a023300000WRyVEAA1,0013300001fyQmdAAE,Valid,FSC-C129307,PBN-COC-007420,COC,PT. Integra Indocabinet Tbk,Certificate holder,INDONESIA,/api/v1/Certification/a023300000WRyVEAA1/PrintFile?culture=en,
a023300000WRzb8AAD,0013300001fyVnwAAE,Valid,FSC-C129344,PBN-COC-007423,COC,PT. Intera Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a023300000WRzb8AAD/PrintFile?culture=en,
a023300000Wkid1AAB,0013300001dFsTEAA0,Terminated,FSC-C127025,TUVDC-COC-100592,COC,PT. Intera Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a023300000Wkid1AAB/PrintFile?culture=en,
a02UV000005Y6krYAC,001UV00000EuHcPYAV,Valid,FSC-C207721,PBN-COC-078968,COC,PT. Interkraft,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000005Y6krYAC/PrintFile?culture=en,
a0240000005u2bEAAQ,0014000000TwJdmAAF,Terminated,FSC-C092705,TUVDC-COC-100839,COC,PT. Internasional Disaintama Primakarya,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005u2bEAAQ/PrintFile?culture=en,
a0240000005sRTLAA2,0014000000PeeJBAAZ,Terminated,FSC-C004634,SW-COC-003714,COC,PT. Intiguna Primatama,Site,INDONESIA,/api/v1/Certification/a0240000005sRTLAA2/PrintFile?culture=en,
a0240000005sT4cAAE,0014000000PebHvAAJ,Valid,FSC-C010789,PBN-FM/COC-001849,FM/COC,PT. Intracawood Manufacturing,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sT4cAAE/PrintFile?culture=en,
a02Do0000070VUQIA2,001Do00000PwOAxIAN,Valid,FSC-C195931,CU-COC-898510,COC,PT. JATI INDAH PERMAI,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000070VUQIA2/PrintFile?culture=en,
a02UV0000066q0TYAQ,001UV00000G5qchYAB,Valid,FSC-C208545,CU-COC-905419,COC,PT. JATI NIAGA MAKMUR,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000066q0TYAQ/PrintFile?culture=en,
a0240000005veHxAAI,0014000000WLyLKAA1,Valid,FSC-C102018,TUVDC-COC-100720,COC,PT. JAYA INDAH FURNITURE,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005veHxAAI/PrintFile?culture=en,
a023300000frAXrAAM,0013300001qW40xAAC,Valid,FSC-C134308,PBN-FM/COC-007730,FM/COC,PT. Jati Dharma Indah Plywood Industries,Certificate holder,INDONESIA,/api/v1/Certification/a023300000frAXrAAM/PrintFile?culture=en,
a024y00000o6UoBAAU,001UV00000JZmwTYAT,Terminated,FSC-C169729,PBN-COC-066084,COC,PT. Javapaperindo Utama Industries,Site,INDONESIA,/api/v1/Certification/a024y00000o6UoBAAU/PrintFile?culture=en,
a024y00000jqn7bAAA,0014y00002kL1QDAA0,Valid,FSC-C182037,SCS-FM/COC-009365,FM/COC,PT. Jaya Bumi Paser,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqn7bAAA/PrintFile?culture=en,
a024y00000m5EyAAAU,0014y000026npQiAAI,Terminated,FSC-C164859,NC-COC-064985,COC,PT. Jumara Adi Nata,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m5EyAAAU/PrintFile?culture=en,
a02Do000007PZOjIAO,001Do00000Qqn5RIAR,Valid,FSC-C196755,SGSHK-COC-440109,COC,PT. KAYAN WOOD INDUSTRIES,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007PZOjIAO/PrintFile?culture=en,
a02f300000jTOq4AAG,001f300001we2oaAAA,Valid,FSC-C150668,TUVDC-COC-101042,COC,PT. KAYU PERKASA  RAYA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jTOq4AAG/PrintFile?culture=en,
a02f300000jm6yNAAQ,001f300001yXcblAAC,Valid,FSC-C154689,CU-COC-863806,COC,PT. KEWALRAM INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jm6yNAAQ/PrintFile?culture=en,
a02Do000001gj5KIAQ,001Do0000077UywIAE,Terminated,FSC-C185791,SGSHK-COC-440085,COC,PT. KITRAMAS LANGGENG SEJAHTERA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gj5KIAQ/PrintFile?culture=en,
a02f300000gJWA7AAO,001f300001tqTIXAA2,Valid,FSC-C142165,TUVDC-COC-100986,COC,PT. KK Label Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJWA7AAO/PrintFile?culture=en,
a024y00000oc0EDAAY,0014y00002mB3XsAAK,Valid,FSC-C183647,BV-COC-183647,COC,PT. KODASINDO TATASARANA,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000oc0EDAAY/PrintFile?culture=en,
a024y00000jqaPmAAI,0014y00002ja4iIAAQ,Valid,FSC-C180245,BV-COC-180245,COC,PT. KURNIA JATI UTAMA INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqaPmAAI/PrintFile?culture=en,No_FSC_Sales
a024000000Qg9RVAAZ,0014000001Yeg2lAAB,Terminated,FSC-C124116,TT-COC-005251,COC,PT. KURNIA JATI UTAMA INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a024000000Qg9RVAAZ/PrintFile?culture=en,
a02Do000007whUVIAY,001Do00000S2HlZIAV,Valid,FSC-C198451,PBN-COC-076371,COC,PT. Kalia Resources,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007whUVIAY/PrintFile?culture=en,
a0240000007wQtxAAE,0014000000cBWLQAA4,Terminated,FSC-C108642,NC-COC-006172,COC,PT. Kar-Li & Brothers Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007wQtxAAE/PrintFile?culture=en,
a02UV000004opbJYAQ,001UV00000DC1aLYAT,Valid,FSC-C206543,PBN-COC-078508,COC,PT. Karunia Rimba Makmur Semesta,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004opbJYAQ/PrintFile?culture=en,
a024000000EIeZcAAL,0014000000nrYrgAAE,Terminated,FSC-C115678,SA-COC-003960,COC,PT. Karya Guna Ekatama,Certificate holder,INDONESIA,/api/v1/Certification/a024000000EIeZcAAL/PrintFile?culture=en,
a023300000fzT5wAAE,0013300001r2YsgAAE,Valid,FSC-C134816,TUVDC-COC-100938,COC,PT. Karya Indah Multiguna,Certificate holder,INDONESIA,/api/v1/Certification/a023300000fzT5wAAE/PrintFile?culture=en,
a024000000JfYLlAAN,0014000000y5piVAAQ,Valid,FSC-C119977,PBN-COC-006904,COC,PT. Karya Sutarindo,Certificate holder,INDONESIA,/api/v1/Certification/a024000000JfYLlAAN/PrintFile?culture=en,
a02UV000004x8QfYAI,001UV00000DTvBhYAL,Valid,FSC-C206757,PBN-COC-078776,COC,PT. Karya Wisesa,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004x8QfYAI/PrintFile?culture=en,
a024y00000m41qwAAA,0014y000021VJEKAA4,Valid,FSC-C163027,SGSHK-COC-440069,COC,PT. Karyaterang Sedati,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m41qwAAA/PrintFile?culture=en,
a0240000005sSDLAA2,0014000000PecOVAAZ,Valid,FSC-C007486,SA-COC-013224,COC,PT. Kayu Lapis Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSDLAA2/PrintFile?culture=en,
a0240000007wZE8AAM,0014000000cBYhPAAW,Terminated,FSC-C108663,RA-FM/COC-005938,FM/COC,PT. Kemakmuran Berkah Timber,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007wZE8AAM/PrintFile?culture=en,
a02UV00000LcYbQYAV,001UV00000fhVAfYAM,Valid,FSC-C225655,SCS-COC-702359,COC,PT. Kemas Anugerah Swastika,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000LcYbQYAV/PrintFile?culture=en,
a0240000005sVfbAAE,0014000000XqSt1AAF,Terminated,FSC-C020770,TT-COC-002742,COC,PT. Korindo Abadi,Expired site,INDONESIA,/api/v1/Certification/a0240000005sVfbAAE/PrintFile?culture=en,
a024000000F7JZfAAN,0014000000pRtonAAC,Valid,FSC-C116385,SGSCH-CW/FM-009866,CW/FM,PT. Korintiga Hutani,Certificate holder,INDONESIA,/api/v1/Certification/a024000000F7JZfAAN/PrintFile?culture=en,
a0240000005sSUqAAM,0014000000PebRqAAJ,Valid,FSC-C008571,PBN-COC-002482,COC,PT. Kota Jati Furindo,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSUqAAM/PrintFile?culture=en,
a023300000WS9cDAAT,0013300001fyrtnAAA,Valid,FSC-C129547,SGSHK-COC-440035,COC,PT. Krisanthium Offset Printing,Certificate holder,INDONESIA,/api/v1/Certification/a023300000WS9cDAAT/PrintFile?culture=en,
a0240000007okvzAAA,0014000000baWVgAAM,Terminated,FSC-C108166,SW-COC-005666,COC,PT. Kudus Karya Prima,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007okvzAAA/PrintFile?culture=en,
a023300000YIFZGAA5,0013300001fN542AAC,Valid,FSC-C128106,PBN-COC-007386,COC,PT. Kudus Karyaprima,Certificate holder,INDONESIA,/api/v1/Certification/a023300000YIFZGAA5/PrintFile?culture=en,
a0240000008fVJRAA2,0014000000diKSfAAM,Terminated,FSC-C110138,SCS-COC-004124,COC,PT. Lawang Indah Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008fVJRAA2/PrintFile?culture=en,
a023300000adKdHAAU,0013300001ieUpxAAE,Terminated,FSC-C129849,TUVDC-COC-100778,COC,PT. Life N Style Asia,Certificate holder,INDONESIA,/api/v1/Certification/a023300000adKdHAAU/PrintFile?culture=en,
a0240000005vyJFAAY,0014000000WR2cZAAT,Terminated,FSC-C102421,SW-COC-005275,COC,PT. Liform Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005vyJFAAY/PrintFile?culture=en,
a02UV000004j1X7YAI,001UV00000Cxbe9YAB,Valid,FSC-C206363,CU-COC-904219,COC,PT. MARUBENI INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004j1X7YAI/PrintFile?culture=en,
a024y00000jqjFCAAY,0014y00002jdnfJAAQ,Valid,FSC-C181640,TUVDC-COC-101271,COC,PT. MULTIBOX INDAH,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqjFCAAY/PrintFile?culture=en,
a02f300000lpRKzAAM,001f300001zUdd4AAC,Valid,FSC-C158301,TUVDC-COC-101077,COC,PT. Maesindo Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000lpRKzAAM/PrintFile?culture=en,
a02f300000gKjY3AAK,001f300001trrFbAAI,Terminated,FSC-C145474,SCS-COC-006578,COC,PT. Manunggal Yudha Doorindo,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKjY3AAK/PrintFile?culture=en,
a0240000005se7LAAQ,0014000000PfQCSAA3,Terminated,FSC-C031361,IC-COC-100104,COC,PT. Marcelindo Jay Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005se7LAAQ/PrintFile?culture=en,
a0240000005uJgqAAE,0014000000VBvZLAA1,Terminated,FSC-C099988,SW-COC-005006,COC,PT. Mebel Jawa (Old Java - Archipelago Design),Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uJgqAAE/PrintFile?culture=en,
a02f300000k3lquAAA,001f300001xW1nEAAS,Valid,FSC-C151498,SGSHK-COC-011720,COC,PT. Mega Putra,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000k3lquAAA/PrintFile?culture=en,
a02UV00000EGOSvYAP,001UV00000TX6FjYAL,Valid,FSC-C218585,PBN-COC-082566,COC,PT. Mindo Integra Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000EGOSvYAP/PrintFile?culture=en,
a023300000dV4QlAAK,0013300001nYetKAAS,Valid,FSC-C132795,PBN-COC-007639,COC,PT. Multi Manao Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a023300000dV4QlAAK/PrintFile?culture=en,
a02UV00000FCreDYAT,001UV00000V4NQrYAN,Valid,FSC-C219766,PBN-COC-059602,COC,PT. Naturalia Hijau Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000FCreDYAT/PrintFile?culture=en,
a02f300000jT2oOAAS,001f300001wdnGAAAY,Valid,FSC-C149608,SGSHK-COC-440023,COC,PT. Naxis Label Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jT2oOAAS/PrintFile?culture=en,
a02f300000gWiLrAAK,001f300001wWimEAAS,Terminated,FSC-C147079,TUVDC-COC-101029,COC,PT. OTA INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gWiLrAAK/PrintFile?culture=en,
a02UV0000056jM9YAI,001UV00000DwLPZYA3,Valid,FSC-C207087,SGSHK-COC-440119,COC,PT. PAPER PACKAGING KEMASINDO,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000056jM9YAI/PrintFile?culture=en,
a02Do000006KxGbIAK,001Do00000NR0arIAD,Suspended,FSC-C194783,CU-COC-898272,COC,PT. PARAMITRA MULIALANGGENG,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000006KxGbIAK/PrintFile?culture=en,
a02Do000001gnQCIAY,001Do0000077uSHIAY,Valid,FSC-C186030,SGSHK-COC-440086,COC,PT. PURA BARUTAMA UNIT FLEXOGRAPHIC PRINTING,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gnQCIAY/PrintFile?culture=en,
a024y00000o6UoBAAU,0014y00002UMcIaAAL,Terminated,FSC-C169729,PBN-COC-066084,COC,PT. Paboxin,Site,INDONESIA,/api/v1/Certification/a024y00000o6UoBAAU/PrintFile?culture=en,
a024y00000o6UoBAAU,0014y00002QaAtLAAV,Terminated,FSC-C169729,PBN-COC-066084,COC,PT. Pabrik Kertas Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o6UoBAAU/PrintFile?culture=en,
a024y00000joORGAA2,0014y000024QFR6AAO,Valid,FSC-C165163,TUVDC-COC-101104,COC,PT. Pacific Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000joORGAA2/PrintFile?culture=en,
a024y00000nWcE4AAK,0014y00002dYgDXAA0,Valid,FSC-C176853,PBN-COC-069007,COC,PT. Paragon Furnitama Industry,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000nWcE4AAK/PrintFile?culture=en,
a024000000PhJRVAA3,0014000001W7nskAAB,Valid,FSC-C123031,SGSHK-COC-440016,COC,PT. Parisindo Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a024000000PhJRVAA3/PrintFile?culture=en,
a023300000d4fl4AAA,0013300001lgKurAAE,Valid,FSC-C131780,PBN-COC-007530,COC,PT. Parklane Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a023300000d4fl4AAA/PrintFile?culture=en,
a024y00000joayXAAQ,0014y000028LWkHAAW,Terminated,FSC-C165492,SGSHK-COC-440068,COC,PT. Pelita Cengkareng Paper – Plant Subang,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000joayXAAQ/PrintFile?culture=en,
a023300000WS9chAAD,0013300001fyru2AAA,Terminated,FSC-C129548,SGSHK-COC-440001,COC,PT. Pelita Cengkareng Paper – Plant Tangerang,Certificate holder,INDONESIA,/api/v1/Certification/a023300000WS9chAAD/PrintFile?culture=en,
a023300000fRqlUAAS,0013300001pcinOAAQ,Terminated,FSC-C133557,SGSHK-COC-440038,COC,PT. Philnesia International,Certificate holder,INDONESIA,/api/v1/Certification/a023300000fRqlUAAS/PrintFile?culture=en,
a0240000005sRoGAAU,0014000000PeZteAAF,Terminated,FSC-C005931,SGS-COC-005562,COC,PT. Ploss Asia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRoGAAU/PrintFile?culture=en,
a02f300000gKSLSAA4,001f300001trQh8AAE,Terminated,FSC-C144466,SCS-COC-006225,COC,PT. Prakaria Mitra Pusaka,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKSLSAA4/PrintFile?culture=en,
a0240000007S9FvAAK,0014000000ZsWOPAA3,Terminated,FSC-C106815,TT-COC-003816,COC,PT. President Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007S9FvAAK/PrintFile?culture=en,
a02f300000e18gjAAA,001f300001rYoWpAAK,Valid,FSC-C139073,PBN-COC-007862,COC,PT. Primabox Adiperkasa,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e18gjAAA/PrintFile?culture=en,
a02f300000gKS7vAAG,001f300001trQWyAAM,Valid,FSC-C144448,SGSHK-COC-440055,COC,PT. Primaplast Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKS7vAAG/PrintFile?culture=en,
a02Do000001gEbbIAE,001Do000003nbq2IAA,Valid,FSC-C185255,SGSHK-COC-440082,COC,PT. Prokemas Adhikari Kreasi,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gEbbIAE/PrintFile?culture=en,
a02f300000gIgTIAA0,001f300001tpN7nAAE,Valid,FSC-C140327,SGSHK-COC-440020,COC,PT. Pura Barutama (Box Division),Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIgTIAA0/PrintFile?culture=en,
a024y00000jpM7PAAU,0014y00002HNkTwAAL,Valid,FSC-C167116,SGSHK-COC-440071,COC,PT. Purbayasa Puteraperkasa,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jpM7PAAU/PrintFile?culture=en,
